,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12
72131,nteract_nteract_2371,1,0,0,0,0,0,0,0,0,0,0,0
72155,nteract_nteract_2450,1,0,0,0,0,0,0,0,0,0,0,0
72183,nteract_nteract_2580,1,0,0,0,0,0,0,0,0,0,0,0
72185,nteract_nteract_2586,1,0,0,0,0,0,0,0,0,0,0,0
72187,nteract_nteract_2608,1,0,0,0,0,0,0,0,0,0,0,0
72189,nteract_nteract_2610,1,0,0,0,0,0,0,0,0,0,0,0
72190,nteract_nteract_2618,1,0,0,0,0,0,0,0,0,0,0,0
72194,nteract_nteract_2635,1,0,0,0,0,0,0,0,0,0,0,0
72200,nteract_nteract_2655,1,0,0,0,0,0,0,0,0,0,0,0
72215,nteract_nteract_2704,1,0,0,0,0,0,0,0,0,0,0,0
72230,nteract_nteract_275,1,0,0,0,0,0,0,0,0,0,0,0
72268,nteract_nteract_2864,1,0,0,0,0,0,0,0,0,0,0,0
72280,nteract_nteract_291,1,0,0,0,0,0,0,0,0,0,0,0
72299,nteract_nteract_298,1,0,0,0,0,0,0,0,0,0,0,0
72300,nteract_nteract_2980,1,0,0,0,0,0,0,0,0,0,0,0
72305,nteract_nteract_299,1,0,0,0,0,0,0,0,0,0,0,0
72310,nteract_nteract_3000,1,0,0,0,0,0,0,0,0,0,0,0
72315,nteract_nteract_3014,1,0,0,0,0,0,0,0,0,0,0,0
72317,nteract_nteract_3020,1,0,0,0,0,0,0,0,0,0,0,0
72320,nteract_nteract_3030,1,0,0,0,0,0,0,0,0,0,0,0
72323,nteract_nteract_3048,1,0,0,0,0,0,0,0,0,0,0,0
72327,nteract_nteract_3079,1,0,0,0,0,0,0,0,0,0,0,0
72347,nteract_nteract_3134,1,0,0,0,0,0,0,0,0,0,0,0
72364,nteract_nteract_3189,1,0,0,0,0,0,0,0,0,0,0,0
72367,nteract_nteract_3199,1,0,0,0,0,0,0,0,0,0,0,0
72380,nteract_nteract_3253,1,0,0,0,0,0,0,0,0,0,0,0
72382,nteract_nteract_3262,1,0,0,0,0,0,0,0,0,0,0,0
72387,nteract_nteract_3275,1,0,0,0,0,0,0,0,0,0,0,0
72391,nteract_nteract_3292,1,0,0,0,0,0,0,0,0,0,0,0
72393,nteract_nteract_3298,1,0,0,0,0,0,0,0,0,0,0,0
72414,nteract_nteract_3361,1,0,0,0,0,0,0,0,0,0,0,0
72417,nteract_nteract_3367,1,0,0,0,0,0,0,0,0,0,0,0
72422,nteract_nteract_3373,1,0,0,0,0,0,0,0,0,0,0,0
72423,nteract_nteract_3379,1,0,0,0,0,0,0,0,0,0,0,0
72433,nteract_nteract_3408,1,0,0,0,0,0,0,0,0,0,0,0
72435,nteract_nteract_3420,1,0,0,0,0,0,0,0,0,0,0,0
72442,nteract_nteract_3437,1,0,0,0,0,0,0,0,0,0,0,0
72447,nteract_nteract_3471,1,0,0,0,0,0,0,0,0,0,0,0
72459,nteract_nteract_3501,1,0,0,0,0,0,0,0,0,0,0,0
72466,nteract_nteract_3526,1,0,0,0,0,0,0,0,0,0,0,0
72486,nteract_nteract_3582,1,0,0,0,0,0,0,0,0,0,0,0
72500,nteract_nteract_3604,1,0,0,0,0,0,0,0,0,0,0,0
72506,nteract_nteract_3627,1,0,0,0,0,0,0,0,0,0,0,0
72512,nteract_nteract_3653,1,0,0,0,0,0,0,0,0,0,0,0
72514,nteract_nteract_3670,1,0,0,0,0,0,0,0,0,0,0,0
72518,nteract_nteract_3679,1,0,0,0,0,0,0,0,0,0,0,0
72519,nteract_nteract_3693,1,0,0,0,0,0,0,0,0,0,0,0
72524,nteract_nteract_3709,1,0,0,0,0,0,0,0,0,0,0,0
72525,nteract_nteract_3710,1,0,0,0,0,0,0,0,0,0,0,0
72562,nteract_nteract_3811,1,0,0,0,0,0,0,0,0,0,0,0
72563,nteract_nteract_3813,1,0,0,0,0,0,0,0,0,0,0,0
72564,nteract_nteract_3817,1,0,0,0,0,0,0,0,0,0,0,0
72571,nteract_nteract_3853,1,0,0,0,0,0,0,0,0,0,0,0
72584,nteract_nteract_389,1,0,0,0,0,0,0,0,0,0,0,0
72607,nteract_nteract_4030,1,0,0,0,0,0,0,0,0,0,0,0
72615,nteract_nteract_4070,1,0,0,0,0,0,0,0,0,0,0,0
72616,nteract_nteract_4078,1,0,0,0,0,0,0,0,0,0,0,0
72640,nteract_nteract_4148,1,0,0,0,0,0,0,0,0,0,0,0
72649,nteract_nteract_416,1,0,0,0,0,0,0,0,0,0,0,0
72650,nteract_nteract_4160,1,0,0,0,0,0,0,0,0,0,0,0
72656,nteract_nteract_4194,1,0,0,0,0,0,0,0,0,0,0,0
72672,nteract_nteract_4225,1,0,0,0,0,0,0,0,0,0,0,0
72693,nteract_nteract_4272,1,0,0,0,0,0,0,0,0,0,0,0
72696,nteract_nteract_4276,1,0,0,0,0,0,0,0,0,0,0,0
72702,nteract_nteract_4282,1,0,0,0,0,0,0,0,0,0,0,0
72707,nteract_nteract_4296,1,0,0,0,0,0,0,0,0,0,0,0
72714,nteract_nteract_4308,1,0,0,0,0,0,0,0,0,0,0,0
72715,nteract_nteract_4309,1,0,0,0,0,0,0,0,0,0,0,0
72722,nteract_nteract_4321,1,0,0,0,0,0,0,0,0,0,0,0
72724,nteract_nteract_4328,1,0,0,0,0,0,0,0,0,0,0,0
72725,nteract_nteract_4329,1,0,0,0,0,0,0,0,0,0,0,0
72727,nteract_nteract_4343,1,0,0,0,0,0,0,0,0,0,0,0
72732,nteract_nteract_4353,1,0,0,0,0,0,0,0,0,0,0,0
72755,nteract_nteract_4391,1,0,0,0,0,0,0,0,0,0,0,0
72768,nteract_nteract_4410,1,0,0,0,0,0,0,0,0,0,0,0
72782,nteract_nteract_4435,1,0,0,0,0,0,0,0,0,0,0,0
72788,nteract_nteract_4443,1,0,0,0,0,0,0,0,0,0,0,0
72790,nteract_nteract_4445,1,0,0,0,0,0,0,0,0,0,0,0
72800,nteract_nteract_4463,1,0,0,0,0,0,0,0,0,0,0,0
72802,nteract_nteract_4470,1,0,0,0,0,0,0,0,0,0,0,0
72820,nteract_nteract_4523,1,0,0,0,0,0,0,0,0,0,0,0
72828,nteract_nteract_4541,1,0,0,0,0,0,0,0,0,0,0,0
72836,nteract_nteract_4563,1,0,0,0,0,0,0,0,0,0,0,0
72849,nteract_nteract_4599,1,0,0,0,0,0,0,0,0,0,0,0
72863,nteract_nteract_4637,1,0,0,0,0,0,0,0,0,0,0,0
72868,nteract_nteract_4642,1,0,0,0,0,0,0,0,0,0,0,0
72880,nteract_nteract_4663,1,0,0,0,0,0,0,0,0,0,0,0
72882,nteract_nteract_4668,1,0,0,0,0,0,0,0,0,0,0,0
72883,nteract_nteract_4672,1,0,0,0,0,0,0,0,0,0,0,0
72897,nteract_nteract_4722,1,0,0,0,0,0,0,0,0,0,0,0
72906,nteract_nteract_4762,1,0,0,0,0,0,0,0,0,0,0,0
72917,nteract_nteract_4804,1,0,0,0,0,0,0,0,0,0,0,0
72924,nteract_nteract_4820,1,0,0,0,0,0,0,0,0,0,0,0
72925,nteract_nteract_4836,1,0,0,0,0,0,0,0,0,0,0,0
72941,nteract_nteract_490,1,0,0,0,0,0,0,0,0,0,0,0
72943,nteract_nteract_4904,1,0,0,0,0,0,0,0,0,0,0,0
72945,nteract_nteract_4913,1,0,0,0,0,0,0,0,0,0,0,0
72948,nteract_nteract_4916,1,0,0,0,0,0,0,0,0,0,0,0
72950,nteract_nteract_4924,1,0,0,0,0,0,0,0,0,0,0,0
72954,nteract_nteract_4943,1,0,0,0,0,0,0,0,0,0,0,0
72962,nteract_nteract_4956,1,0,0,0,0,0,0,0,0,0,0,0
72963,nteract_nteract_4957,1,0,0,0,0,0,0,0,0,0,0,0
72976,nteract_nteract_512,1,0,0,0,0,0,0,0,0,0,0,0
72979,nteract_nteract_524,1,0,0,0,0,0,0,0,0,0,0,0
72984,nteract_nteract_548,1,0,0,0,0,0,0,0,0,0,0,0
72987,nteract_nteract_559,1,0,0,0,0,0,0,0,0,0,0,0
73000,nteract_nteract_596,1,0,0,0,0,0,0,0,0,0,0,0
73013,nteract_nteract_65,1,0,0,0,0,0,0,0,0,0,0,0
73018,nteract_nteract_67,1,0,0,0,0,0,0,0,0,0,0,0
73024,nteract_nteract_708,1,0,0,0,0,0,0,0,0,0,0,0
73028,nteract_nteract_73,1,0,0,0,0,0,0,0,0,0,0,0
73045,nteract_nteract_80,1,0,0,0,0,0,0,0,0,0,0,0
73048,nteract_nteract_805,1,0,0,0,0,0,0,0,0,0,0,0
73058,nteract_nteract_831,1,0,0,0,0,0,0,0,0,0,0,0
73059,nteract_nteract_836,1,0,0,0,0,0,0,0,0,0,0,0
73068,nteract_nteract_864,1,0,0,0,0,0,0,0,0,0,0,0
73089,nteract_nteract_939,1,0,0,0,0,0,0,0,0,0,0,0
73090,nteract_nteract_94,1,0,0,0,0,0,0,0,0,0,0,0
73094,nteract_nteract_950,1,0,0,0,0,0,0,0,0,0,0,0
73096,nteract_nteract_961,1,0,0,0,0,0,0,0,0,0,0,0
73103,nteract_nteract_988,1,0,0,0,0,0,0,0,0,0,0,0
73109,nukeop_nuclear_103,1,0,0,0,0,0,0,0,0,0,0,0
73120,nukeop_nuclear_117,1,0,0,0,0,0,0,0,0,0,0,0
73122,nukeop_nuclear_119,1,0,0,0,0,0,0,0,0,0,0,0
73129,nukeop_nuclear_125,1,0,0,0,0,0,0,0,0,0,0,0
73131,nukeop_nuclear_127,1,0,0,0,0,0,0,0,0,0,0,0
73136,nukeop_nuclear_134,1,0,0,0,0,0,0,0,0,0,0,0
73140,nukeop_nuclear_14,1,0,0,0,0,0,0,0,0,0,0,0
73154,nukeop_nuclear_153,1,0,0,0,0,0,0,0,0,0,0,0
73167,nukeop_nuclear_173,1,0,0,0,0,0,0,0,0,0,0,0
73170,nukeop_nuclear_184,1,0,0,0,0,0,0,0,0,0,0,0
73182,nukeop_nuclear_208,1,0,0,0,0,0,0,0,0,0,0,0
73188,nukeop_nuclear_22,1,0,0,0,0,0,0,0,0,0,0,0
73193,nukeop_nuclear_23,1,0,0,0,0,0,0,0,0,0,0,0
73232,nukeop_nuclear_29,1,0,0,0,0,0,0,0,0,0,0,0
73239,nukeop_nuclear_300,1,0,0,0,0,0,0,0,0,0,0,0
73272,nukeop_nuclear_36,1,0,0,0,0,0,0,0,0,0,0,0
73273,nukeop_nuclear_360,1,0,0,0,0,0,0,0,0,0,0,0
73276,nukeop_nuclear_368,1,0,0,0,0,0,0,0,0,0,0,0
73281,nukeop_nuclear_374,1,0,0,0,0,0,0,0,0,0,0,0
73304,nukeop_nuclear_418,1,0,0,0,0,0,0,0,0,0,0,0
73310,nukeop_nuclear_424,1,0,0,0,0,0,0,0,0,0,0,0
73337,nukeop_nuclear_488,1,0,0,0,0,0,0,0,0,0,0,0
73342,nukeop_nuclear_494,1,0,0,0,0,0,0,0,0,0,0,0
73344,nukeop_nuclear_504,1,0,0,0,0,0,0,0,0,0,0,0
73345,nukeop_nuclear_506,1,0,0,0,0,0,0,0,0,0,0,0
73346,nukeop_nuclear_508,1,0,0,0,0,0,0,0,0,0,0,0
73348,nukeop_nuclear_520,1,0,0,0,0,0,0,0,0,0,0,0
73354,nukeop_nuclear_532,1,0,0,0,0,0,0,0,0,0,0,0
73362,nukeop_nuclear_549,1,0,0,0,0,0,0,0,0,0,0,0
73373,nukeop_nuclear_572,1,0,0,0,0,0,0,0,0,0,0,0
73395,nukeop_nuclear_611,1,0,0,0,0,0,0,0,0,0,0,0
73400,nukeop_nuclear_618,1,0,0,0,0,0,0,0,0,0,0,0
73421,nukeop_nuclear_650,1,0,0,0,0,0,0,0,0,0,0,0
73440,nukeop_nuclear_84,1,0,0,0,0,0,0,0,0,0,0,0
73481,odioapp_odio_27,1,0,0,0,0,0,0,0,0,0,0,0
73486,odioapp_odio_31,1,0,0,0,0,0,0,0,0,0,0,0
73490,odioapp_odio_35,1,0,0,0,0,0,0,0,0,0,0,0
73508,odioapp_odio_52,1,0,0,0,0,0,0,0,0,0,0,0
73519,odioapp_odio_63,1,0,0,0,0,0,0,0,0,0,0,0
73533,odioapp_odio_76,1,0,0,0,0,0,0,0,0,0,0,0
73537,odioapp_odio_8,1,0,0,0,0,0,0,0,0,0,0,0
73539,odioapp_odio_81,1,0,0,0,0,0,0,0,0,0,0,0
73575,oguzhaninan_Buka_27,1,0,0,0,0,0,0,0,0,0,0,0
73579,oguzhaninan_Buka_31,1,0,0,0,0,0,0,0,0,0,0,0
73586,oguzhaninan_Buka_4,1,0,0,0,0,0,0,0,0,0,0,0
73587,oguzhaninan_Buka_40,1,0,0,0,0,0,0,0,0,0,0,0
73590,oguzhaninan_Buka_53,1,0,0,0,0,0,0,0,0,0,0,0
73591,oguzhaninan_Buka_6,1,0,0,0,0,0,0,0,0,0,0,0
73593,oguzhaninan_Buka_9,1,0,0,0,0,0,0,0,0,0,0,0
73624,oliverschwendener_ueli_129,1,0,0,0,0,0,0,0,0,0,0,0
73637,oliverschwendener_ueli_141,1,0,0,0,0,0,0,0,0,0,0,0
73638,oliverschwendener_ueli_142,1,0,0,0,0,0,0,0,0,0,0,0
73647,oliverschwendener_ueli_151,1,0,0,0,0,0,0,0,0,0,0,0
73660,oliverschwendener_ueli_164,1,0,0,0,0,0,0,0,0,0,0,0
73661,oliverschwendener_ueli_165,1,0,0,0,0,0,0,0,0,0,0,0
73676,oliverschwendener_ueli_179,1,0,0,0,0,0,0,0,0,0,0,0
73689,oliverschwendener_ueli_193,1,0,0,0,0,0,0,0,0,0,0,0
73700,oliverschwendener_ueli_204,1,0,0,0,0,0,0,0,0,0,0,0
73712,oliverschwendener_ueli_216,1,0,0,0,0,0,0,0,0,0,0,0
73713,oliverschwendener_ueli_218,1,0,0,0,0,0,0,0,0,0,0,0
73717,oliverschwendener_ueli_23,1,0,0,0,0,0,0,0,0,0,0,0
73726,oliverschwendener_ueli_239,1,0,0,0,0,0,0,0,0,0,0,0
73738,oliverschwendener_ueli_251,1,0,0,0,0,0,0,0,0,0,0,0
73739,oliverschwendener_ueli_252,1,0,0,0,0,0,0,0,0,0,0,0
73762,oliverschwendener_ueli_274,1,0,0,0,0,0,0,0,0,0,0,0
73785,oliverschwendener_ueli_302,1,0,0,0,0,0,0,0,0,0,0,0
73788,oliverschwendener_ueli_32,1,0,0,0,0,0,0,0,0,0,0,0
73794,oliverschwendener_ueli_38,1,0,0,0,0,0,0,0,0,0,0,0
73795,oliverschwendener_ueli_39,1,0,0,0,0,0,0,0,0,0,0,0
73802,oliverschwendener_ueli_46,1,0,0,0,0,0,0,0,0,0,0,0
73808,oliverschwendener_ueli_51,1,0,0,0,0,0,0,0,0,0,0,0
73847,oliverschwendener_ueli_92,1,0,0,0,0,0,0,0,0,0,0,0
73857,ollm_OpenComic_11,1,0,0,0,0,0,0,0,0,0,0,0
73859,ollm_OpenComic_13,1,0,0,0,0,0,0,0,0,0,0,0
73870,ollm_OpenComic_33,1,0,0,0,0,0,0,0,0,0,0,0
73884,open-indy_Koa11y_18,1,0,0,0,0,0,0,0,0,0,0,0
73888,open-indy_Koa11y_26,1,0,0,0,0,0,0,0,0,0,0,0
73904,open-indy_Koa11y_44,1,0,0,0,0,0,0,0,0,0,0,0
73908,open-indy_Koa11y_48,1,0,0,0,0,0,0,0,0,0,0,0
73912,open-indy_Koa11y_52,1,0,0,0,0,0,0,0,0,0,0,0
73917,open-indy_Koa11y_57,1,0,0,0,0,0,0,0,0,0,0,0
73920,open-indy_Koa11y_6,1,0,0,0,0,0,0,0,0,0,0,0
74913,oslabs-beta_hypnos_57,1,0,0,0,0,0,0,0,0,0,0,0
74914,oslabs-beta_hypnos_58,1,0,0,0,0,0,0,0,0,0,0,0
74938,pablopunk_healthi-app_30,1,0,0,0,0,0,0,0,0,0,0,0
74941,pablopunk_healthi-app_34,1,0,0,0,0,0,0,0,0,0,0,0
74942,pablopunk_healthi-app_35,1,0,0,0,0,0,0,0,0,0,0,0
74945,pablopunk_healthi-app_7,1,0,0,0,0,0,0,0,0,0,0,0
74948,pacocoursey_opus_2,1,0,0,0,0,0,0,0,0,0,0,0
74971,particl_particl-desktop_1091,1,0,0,0,0,0,0,0,0,0,0,0
74974,particl_particl-desktop_1116,1,0,0,0,0,0,0,0,0,0,0,0
74975,particl_particl-desktop_1118,1,0,0,0,0,0,0,0,0,0,0,0
75043,particl_particl-desktop_1379,1,0,0,0,0,0,0,0,0,0,0,0
75045,particl_particl-desktop_1380,1,0,0,0,0,0,0,0,0,0,0,0
75058,particl_particl-desktop_1418,1,0,0,0,0,0,0,0,0,0,0,0
75173,particl_particl-desktop_1661,1,0,0,0,0,0,0,0,0,0,0,0
75257,particl_particl-desktop_327,1,0,0,0,0,0,0,0,0,0,0,0
75279,particl_particl-desktop_354,1,0,0,0,0,0,0,0,0,0,0,0
75346,particl_particl-desktop_586,1,0,0,0,0,0,0,0,0,0,0,0
75352,particl_particl-desktop_593,1,0,0,0,0,0,0,0,0,0,0,0
75401,particl_particl-desktop_687,1,0,0,0,0,0,0,0,0,0,0,0
75428,particl_particl-desktop_759,1,0,0,0,0,0,0,0,0,0,0,0
75439,particl_particl-desktop_795,1,0,0,0,0,0,0,0,0,0,0,0
75451,particl_particl-desktop_831,1,0,0,0,0,0,0,0,0,0,0,0
75517,particl_particl-desktop_980,1,0,0,0,0,0,0,0,0,0,0,0
75535,patrikx3_onenote_19,1,0,0,0,0,0,0,0,0,0,0,0
75544,patrikx3_onenote_28,1,0,0,0,0,0,0,0,0,0,0,0
75547,patrikx3_onenote_31,1,0,0,0,0,0,0,0,0,0,0,0
75548,patrikx3_onenote_32,1,0,0,0,0,0,0,0,0,0,0,0
75552,patrikx3_onenote_36,1,0,0,0,0,0,0,0,0,0,0,0
75569,patrikx3_onenote_52,1,0,0,0,0,0,0,0,0,0,0,0
75573,patrikx3_onenote_56,1,0,0,0,0,0,0,0,0,0,0,0
75579,patrikx3_onenote_61,1,0,0,0,0,0,0,0,0,0,0,0
75581,patrikx3_onenote_63,1,0,0,0,0,0,0,0,0,0,0,0
75589,patrikx3_onenote_70,1,0,0,0,0,0,0,0,0,0,0,0
75590,patrikx3_onenote_72,1,0,0,0,0,0,0,0,0,0,0,0
75593,patrikx3_onenote_75,1,0,0,0,0,0,0,0,0,0,0,0
75610,patrikx3_onenote_91,1,0,0,0,0,0,0,0,0,0,0,0
75619,patrikx3_redis-ui_16,1,0,0,0,0,0,0,0,0,0,0,0
75623,patrikx3_redis-ui_2,1,0,0,0,0,0,0,0,0,0,0,0
75625,patrikx3_redis-ui_22,1,0,0,0,0,0,0,0,0,0,0,0
75627,patrikx3_redis-ui_24,1,0,0,0,0,0,0,0,0,0,0,0
75637,patrikx3_redis-ui_6,1,0,0,0,0,0,0,0,0,0,0,0
75639,patrikx3_redis-ui_9,1,0,0,0,0,0,0,0,0,0,0,0
75713,phonegap_phonegap-app-desktop_10,1,0,0,0,0,0,0,0,0,0,0,0
75724,phonegap_phonegap-app-desktop_11,1,0,0,0,0,0,0,0,0,0,0,0
75733,phonegap_phonegap-app-desktop_118,1,0,0,0,0,0,0,0,0,0,0,0
75736,phonegap_phonegap-app-desktop_120,1,0,0,0,0,0,0,0,0,0,0,0
75757,phonegap_phonegap-app-desktop_14,1,0,0,0,0,0,0,0,0,0,0,0
75774,phonegap_phonegap-app-desktop_155,1,0,0,0,0,0,0,0,0,0,0,0
75784,phonegap_phonegap-app-desktop_165,1,0,0,0,0,0,0,0,0,0,0,0
75787,phonegap_phonegap-app-desktop_168,1,0,0,0,0,0,0,0,0,0,0,0
75788,phonegap_phonegap-app-desktop_169,1,0,0,0,0,0,0,0,0,0,0,0
75790,phonegap_phonegap-app-desktop_170,1,0,0,0,0,0,0,0,0,0,0,0
75799,phonegap_phonegap-app-desktop_179,1,0,0,0,0,0,0,0,0,0,0,0
75802,phonegap_phonegap-app-desktop_181,1,0,0,0,0,0,0,0,0,0,0,0
75803,phonegap_phonegap-app-desktop_182,1,0,0,0,0,0,0,0,0,0,0,0
75814,phonegap_phonegap-app-desktop_192,1,0,0,0,0,0,0,0,0,0,0,0
75817,phonegap_phonegap-app-desktop_195,1,0,0,0,0,0,0,0,0,0,0,0
75822,phonegap_phonegap-app-desktop_2,1,0,0,0,0,0,0,0,0,0,0,0
75827,phonegap_phonegap-app-desktop_203,1,0,0,0,0,0,0,0,0,0,0,0
75831,phonegap_phonegap-app-desktop_207,1,0,0,0,0,0,0,0,0,0,0,0
75833,phonegap_phonegap-app-desktop_209,1,0,0,0,0,0,0,0,0,0,0,0
75837,phonegap_phonegap-app-desktop_212,1,0,0,0,0,0,0,0,0,0,0,0
75840,phonegap_phonegap-app-desktop_215,1,0,0,0,0,0,0,0,0,0,0,0
75841,phonegap_phonegap-app-desktop_216,1,0,0,0,0,0,0,0,0,0,0,0
75851,phonegap_phonegap-app-desktop_225,1,0,0,0,0,0,0,0,0,0,0,0
75862,phonegap_phonegap-app-desktop_235,1,0,0,0,0,0,0,0,0,0,0,0
75866,phonegap_phonegap-app-desktop_239,1,0,0,0,0,0,0,0,0,0,0,0
75868,phonegap_phonegap-app-desktop_241,1,0,0,0,0,0,0,0,0,0,0,0
75870,phonegap_phonegap-app-desktop_243,1,0,0,0,0,0,0,0,0,0,0,0
75874,phonegap_phonegap-app-desktop_247,1,0,0,0,0,0,0,0,0,0,0,0
75896,phonegap_phonegap-app-desktop_269,1,0,0,0,0,0,0,0,0,0,0,0
75897,phonegap_phonegap-app-desktop_27,1,0,0,0,0,0,0,0,0,0,0,0
75910,phonegap_phonegap-app-desktop_281,1,0,0,0,0,0,0,0,0,0,0,0
75912,phonegap_phonegap-app-desktop_283,1,0,0,0,0,0,0,0,0,0,0,0
75919,phonegap_phonegap-app-desktop_290,1,0,0,0,0,0,0,0,0,0,0,0
75920,phonegap_phonegap-app-desktop_291,1,0,0,0,0,0,0,0,0,0,0,0
75921,phonegap_phonegap-app-desktop_293,1,0,0,0,0,0,0,0,0,0,0,0
75932,phonegap_phonegap-app-desktop_302,1,0,0,0,0,0,0,0,0,0,0,0
75939,phonegap_phonegap-app-desktop_309,1,0,0,0,0,0,0,0,0,0,0,0
75943,phonegap_phonegap-app-desktop_312,1,0,0,0,0,0,0,0,0,0,0,0
75953,phonegap_phonegap-app-desktop_321,1,0,0,0,0,0,0,0,0,0,0,0
75966,phonegap_phonegap-app-desktop_333,1,0,0,0,0,0,0,0,0,0,0,0
75967,phonegap_phonegap-app-desktop_334,1,0,0,0,0,0,0,0,0,0,0,0
75973,phonegap_phonegap-app-desktop_340,1,0,0,0,0,0,0,0,0,0,0,0
75974,phonegap_phonegap-app-desktop_341,1,0,0,0,0,0,0,0,0,0,0,0
75982,phonegap_phonegap-app-desktop_349,1,0,0,0,0,0,0,0,0,0,0,0
75987,phonegap_phonegap-app-desktop_353,1,0,0,0,0,0,0,0,0,0,0,0
75988,phonegap_phonegap-app-desktop_354,1,0,0,0,0,0,0,0,0,0,0,0
75992,phonegap_phonegap-app-desktop_359,1,0,0,0,0,0,0,0,0,0,0,0
75998,phonegap_phonegap-app-desktop_365,1,0,0,0,0,0,0,0,0,0,0,0
76001,phonegap_phonegap-app-desktop_369,1,0,0,0,0,0,0,0,0,0,0,0
76025,phonegap_phonegap-app-desktop_390,1,0,0,0,0,0,0,0,0,0,0,0
76032,phonegap_phonegap-app-desktop_399,1,0,0,0,0,0,0,0,0,0,0,0
76036,phonegap_phonegap-app-desktop_401,1,0,0,0,0,0,0,0,0,0,0,0
76040,phonegap_phonegap-app-desktop_405,1,0,0,0,0,0,0,0,0,0,0,0
76041,phonegap_phonegap-app-desktop_406,1,0,0,0,0,0,0,0,0,0,0,0
76067,phonegap_phonegap-app-desktop_431,1,0,0,0,0,0,0,0,0,0,0,0
76071,phonegap_phonegap-app-desktop_435,1,0,0,0,0,0,0,0,0,0,0,0
76077,phonegap_phonegap-app-desktop_440,1,0,0,0,0,0,0,0,0,0,0,0
76078,phonegap_phonegap-app-desktop_441,1,0,0,0,0,0,0,0,0,0,0,0
76079,phonegap_phonegap-app-desktop_442,1,0,0,0,0,0,0,0,0,0,0,0
76083,phonegap_phonegap-app-desktop_446,1,0,0,0,0,0,0,0,0,0,0,0
76088,phonegap_phonegap-app-desktop_451,1,0,0,0,0,0,0,0,0,0,0,0
76089,phonegap_phonegap-app-desktop_452,1,0,0,0,0,0,0,0,0,0,0,0
76094,phonegap_phonegap-app-desktop_457,1,0,0,0,0,0,0,0,0,0,0,0
76098,phonegap_phonegap-app-desktop_460,1,0,0,0,0,0,0,0,0,0,0,0
76099,phonegap_phonegap-app-desktop_461,1,0,0,0,0,0,0,0,0,0,0,0
76102,phonegap_phonegap-app-desktop_464,1,0,0,0,0,0,0,0,0,0,0,0
76103,phonegap_phonegap-app-desktop_465,1,0,0,0,0,0,0,0,0,0,0,0
76111,phonegap_phonegap-app-desktop_472,1,0,0,0,0,0,0,0,0,0,0,0
76113,phonegap_phonegap-app-desktop_474,1,0,0,0,0,0,0,0,0,0,0,0
76115,phonegap_phonegap-app-desktop_476,1,0,0,0,0,0,0,0,0,0,0,0
76120,phonegap_phonegap-app-desktop_481,1,0,0,0,0,0,0,0,0,0,0,0
76122,phonegap_phonegap-app-desktop_483,1,0,0,0,0,0,0,0,0,0,0,0
76126,phonegap_phonegap-app-desktop_489,1,0,0,0,0,0,0,0,0,0,0,0
76129,phonegap_phonegap-app-desktop_491,1,0,0,0,0,0,0,0,0,0,0,0
76130,phonegap_phonegap-app-desktop_492,1,0,0,0,0,0,0,0,0,0,0,0
76132,phonegap_phonegap-app-desktop_494,1,0,0,0,0,0,0,0,0,0,0,0
76139,phonegap_phonegap-app-desktop_50,1,0,0,0,0,0,0,0,0,0,0,0
76141,phonegap_phonegap-app-desktop_501,1,0,0,0,0,0,0,0,0,0,0,0
76165,phonegap_phonegap-app-desktop_525,1,0,0,0,0,0,0,0,0,0,0,0
76167,phonegap_phonegap-app-desktop_527,1,0,0,0,0,0,0,0,0,0,0,0
76171,phonegap_phonegap-app-desktop_530,1,0,0,0,0,0,0,0,0,0,0,0
76180,phonegap_phonegap-app-desktop_54,1,0,0,0,0,0,0,0,0,0,0,0
76183,phonegap_phonegap-app-desktop_542,1,0,0,0,0,0,0,0,0,0,0,0
76188,phonegap_phonegap-app-desktop_549,1,0,0,0,0,0,0,0,0,0,0,0
76191,phonegap_phonegap-app-desktop_551,1,0,0,0,0,0,0,0,0,0,0,0
76198,phonegap_phonegap-app-desktop_559,1,0,0,0,0,0,0,0,0,0,0,0
76225,phonegap_phonegap-app-desktop_583,1,0,0,0,0,0,0,0,0,0,0,0
76229,phonegap_phonegap-app-desktop_587,1,0,0,0,0,0,0,0,0,0,0,0
76230,phonegap_phonegap-app-desktop_588,1,0,0,0,0,0,0,0,0,0,0,0
76239,phonegap_phonegap-app-desktop_596,1,0,0,0,0,0,0,0,0,0,0,0
76244,phonegap_phonegap-app-desktop_60,1,0,0,0,0,0,0,0,0,0,0,0
76251,phonegap_phonegap-app-desktop_606,1,0,0,0,0,0,0,0,0,0,0,0
76258,phonegap_phonegap-app-desktop_612,1,0,0,0,0,0,0,0,0,0,0,0
76260,phonegap_phonegap-app-desktop_615,1,0,0,0,0,0,0,0,0,0,0,0
76264,phonegap_phonegap-app-desktop_619,1,0,0,0,0,0,0,0,0,0,0,0
76268,phonegap_phonegap-app-desktop_622,1,0,0,0,0,0,0,0,0,0,0,0
76270,phonegap_phonegap-app-desktop_624,1,0,0,0,0,0,0,0,0,0,0,0
76271,phonegap_phonegap-app-desktop_625,1,0,0,0,0,0,0,0,0,0,0,0
